Feeder Name, Energy consumption 2019 run, Energy consumption 2020 run, Difference
 NY_33_42752, 34730100000.0, 43527200000.0, -8797100000.0
 NY_33_42753, 34491600000.0, 42453000000.0, -7961400000.0
 NY_33_42754, 18579600000.0, 21692300000.0, -3112700000.0
 NY_33_45451, 9975000000.0, 15384200000.0, -5409200000.0
 NY_35_01831, 6657290000.0, 8623290000.0, -1966000000.0
 NY_35_02051, 1256210000.0, 8653580000.0, -7397370000.0
 NY_35_03851, 6155820000.0, 7579830000.0, -1424010000.0
 NY_35_04351, 12551000000.0, 12524300000.0, 26700000.0
 NY_35_04352, 22374000000.0, 23784000000.0, -1410000000.0
 NY_35_04353, 29854100000.0, 36402600000.0, -6548500000.0
 NY_35_04355, 8116810000.0, 8610830000.0, -494020000.0
 NY_35_04356, 2171260000.0, 12638600000.0, -10467340000.0
 NY_35_04357, 19137100000.0, 18253900000.0, 883200000.0
 NY_35_04358, 27555800000.0, 36202000000.0, -8646200000.0
 NY_35_06120, 8499430000.0, 7049120000.0, 1450310000.0
 NY_35_06121, 4345640000.0, 4635560000.0, -289920000.0
 NY_35_06122, 1037700000.0, 916254000.0, 121446000.0
 NY_35_06123, 2940250000.0, 3856620000.0, -916370000.0
 NY_35_06124, 6033880000.0, 7140020000.0, -1106140000.0
 NY_35_06125, 11216800000.0, 11456600000.0, -239800000.0
 NY_35_07201, 9130230000.0, 12086600000.0, -2956370000.0
 NY_35_07204, 4874420000.0, 6138860000.0, -1264440000.0
 NY_35_07206, 5044290000.0, 4861320000.0, 182970000.0
 NY_35_07207, 10219600000.0, 11967000000.0, -1747400000.0
 NY_35_07251, 33763300000.0, 33527300000.0, 236000000.0
 NY_35_07252, 7121620000.0, 7047990000.0, 73630000.0
 NY_35_07253, 4638510000.0, 12183300000.0, -7544790000.0
 NY_35_15451, 12694300000.0, 18627300000.0, -5933000000.0
 NY_35_20881, 2532080000.0, 6566520000.0, -4034440000.0
 NY_35_21932, 11699200000.0, 11725800000.0, -26600000.0
 NY_35_31114, 7988280000.0, 8606720000.0, -618440000.0
 NY_35_31115, 8087560000.0, 9087740000.0, -1000180000.0
 NY_35_31116, 7948370000.0, 10230400000.0, -2282030000.0
 NY_35_31117, 6459010000.0, 6222230000.0, 236780000.0
 NY_35_31118, 13214000000.0, 11503900000.0, 1710100000.0
 NY_35_32412, 7920590000.0, 10637200000.0, -2716610000.0
 NY_35_32415, 7774770000.0, 8788640000.0, -1013870000.0
 NY_35_32422, 5766230000.0, 6586180000.0, -819950000.0
 NY_35_32423, 9409290000.0, 12770700000.0, -3361410000.0
 NY_35_33251, 15913500000.0, 17453700000.0, -1540200000.0
 NY_35_33252, 21343200000.0, 24826900000.0, -3483700000.0
 NY_35_33551, 11200600000.0, 13889100000.0, -2688500000.0
 NY_35_33554, 18491900000.0, 19168900000.0, -677000000.0
 NY_35_35651, 17259900000.0, 27950900000.0, -10691000000.0
 NY_35_35851, 22025800000.0, 20930100000.0, 1095700000.0
 NY_35_35852, 21544700000.0, 25814200000.0, -4269500000.0
 NY_35_35853, 9388650000.0, 16470200000.0, -7081550000.0
 NY_35_35854, 7786040000.0, 13236000000.0, -5449960000.0
 NY_35_36652, 16954400000.0, 18481100000.0, -1526700000.0
 NY_35_36653, 45532900000.0, 29323200000.0, 16209700000.0
 NY_35_36654, 17880400000.0, 23720700000.0, -5840300000.0
 NY_35_37952, 33967300000.0, 35843300000.0, -1876000000.0
 NY_35_37953, 26928900000.0, 27662100000.0, -733200000.0
 NY_35_37954, 19439000000.0, 20919900000.0, -1480900000.0
 NY_35_39251, 11106400000.0, 24542400000.0, -13436000000.0
 NY_35_39252, 24357600000.0, 36233400000.0, -11875800000.0
 NY_35_39253, 28966400000.0, 34246600000.0, -5280200000.0
 NY_35_47951, 13163300000.0, 13812400000.0, -649100000.0
 NY_35_50151, 13178300000.0, 19616000000.0, -6437700000.0
 NY_35_50152, -6552840000.0, 3010520000.0, -9563360000.0
 NY_35_50153, 22780800000.0, 24837200000.0, -2056400000.0
 NY_35_50154, 26403000000.0, 24292800000.0, 2110200000.0
 NY_37_06021, 4264430000.0, 5284890000.0, -1020460000.0
 NY_37_18924, 7513100000.0, 10705000000.0, -3191900000.0
 NY_37_21411, 9635120000.0, 10905500000.0, -1270380000.0
 NY_37_21412, 6272160000.0, 12849300000.0, -6577140000.0
 NY_37_21413, 14246000000.0, 9878060000.0, 4367940000.0
 NY_37_21414, 8318420000.0, 8616450000.0, -298030000.0
 NY_37_23451, 13454900000.0, 15929000000.0, -2474100000.0
 NY_37_23452, 14894900000.0, 21020300000.0, -6125400000.0
 NY_37_26127, 8126640000.0, 9686880000.0, -1560240000.0
 NY_37_26951, 14171400000.0, 24558000000.0, -10386600000.0
 NY_37_26952, 18591000000.0, 23832300000.0, -5241300000.0
 NY_37_34733, 5212740000.0, 4947170000.0, 265570000.0
 NY_37_36351, 7635950000.0, 10220900000.0, -2584950000.0
 NY_37_36352, 16682400000.0, 22304400000.0, -5622000000.0
 NY_37_39051, 15933700000.0, 20050800000.0, -4117100000.0
 NY_37_39052, 17696900000.0, 22151300000.0, -4454400000.0
 NY_37_43351, 28886000000.0, 32624900000.0, -3738900000.0
 NY_37_47751, 9703440000.0, 11089500000.0, -1386060000.0
 NY_38_04808, 4394420000.0, 5268110000.0, -873690000.0
 NY_38_07506, 4610350000.0, 6303880000.0, -1693530000.0
 NY_38_07508, 5788140000.0, 5493300000.0, 294840000.0
 NY_38_08851, 22531600000.0, 22857900000.0, -326300000.0
 NY_38_18751, -3693620000.0, 7266310000.0, -10959930000.0
 NY_38_18752, 12732300000.0, 15284800000.0, -2552500000.0
 NY_38_27226, 11986700000.0, 13043700000.0, -1057000000.0
 NY_38_29551, 15909600000.0, 18622700000.0, -2713100000.0
 NY_38_29552, 20346100000.0, 19171600000.0, 1174500000.0
 NY_38_29553, 28483900000.0, 25437300000.0, 3046600000.0
 NY_38_29554, 30115600000.0, 36904500000.0, -6788900000.0
 NY_38_29556, 30183700000.0, 21687900000.0, 8495800000.0
 NY_38_29557, 12675100000.0, 10184000000.0, 2491100000.0
 NY_38_29558, 38541700000.0, 35649600000.0, 2892100000.0
 NY_38_31634, 8519800000.0, 9810570000.0, -1290770000.0
 NY_38_31635, 7817020000.0, 9631310000.0, -1814290000.0
 NY_38_31636, 10179300000.0, 10256600000.0, -77300000.0
 NY_38_31637, 5742480000.0, 5152980000.0, 589500000.0
 NY_38_32952, 17270400000.0, 22325000000.0, -5054600000.0
 NY_38_33151, 15199600000.0, 19073400000.0, -3873800000.0
 NY_38_33751, 23092700000.0, 29396800000.0, -6304100000.0
 NY_38_33752, 24486600000.0, 30887200000.0, -6400600000.0
 NY_38_33753, 18017000000.0, 20518800000.0, -2501800000.0
 NY_38_33754, 31299500000.0, 36309300000.0, -5009800000.0
 NY_38_36251, 33636600000.0, 43806200000.0, -10169600000.0
 NY_38_36252, 35781400000.0, 43171900000.0, -7390500000.0
 NY_38_42351, 28231800000.0, 34659000000.0, -6427200000.0
 NY_38_42354, 20160800000.0, 23054200000.0, -2893400000.0
 NY_38_42355, 36689400000.0, 34170800000.0, 2518600000.0
 NY_38_42356, 24045600000.0, 27090200000.0, -3044600000.0
 NY_38_42357, 21144500000.0, 25848000000.0, -4703500000.0
 NY_38_45052, 9826340000.0, 19157900000.0, -9331560000.0
 NY_38_45053, 17316600000.0, 15805800000.0, 1510800000.0
 NY_38_45351, 39046700000.0, 44943300000.0, -5896600000.0
 NY_38_45352, 21860400000.0, 25849500000.0, -3989100000.0
 NY_38_45353, 30407200000.0, 34058100000.0, -3650900000.0
 NY_38_47651, 15403700000.0, 18624000000.0, -3220300000.0
 NY_38_47851, 19852100000.0, 17800300000.0, 2051800000.0
 NY_39_01251, 34227600000.0, 48000700000.0, -13773100000.0
 NY_39_01252, 23677200000.0, 26790100000.0, -3112900000.0
 NY_39_01253, 39511500000.0, 40267900000.0, -756400000.0
 NY_39_01254, 14923000000.0, 17113300000.0, -2190300000.0
 NY_39_03911, 9201180000.0, 1545570000.0, 7655610000.0
 NY_39_03912, 9778710000.0, 10660500000.0, -881790000.0
 NY_39_14202, 3609430000.0, 4818530000.0, -1209100000.0
 NY_39_14203, 8441910000.0, 7919270000.0, 522640000.0
 NY_39_14206, 8395240000.0, 8111620000.0, 283620000.0
 NY_39_14251, 33847300000.0, 25986400000.0, 7860900000.0
 NY_39_28551, 20448000000.0, 27328300000.0, -6880300000.0
 NY_39_28552, 22495000000.0, 28460500000.0, -5965500000.0
 NY_39_29751, 36164500000.0, 33073900000.0, 3090600000.0
 NY_39_29752, 10615700000.0, 9321370000.0, 1294330000.0
 NY_39_29753, 21915800000.0, 18882400000.0, 3033400000.0
 NY_39_32951, 33399100000.0, 41039100000.0, -7640000000.0
 NY_39_34256, 13185900000.0, 16332700000.0, -3146800000.0
 NY_39_34257, 28603200000.0, 32853400000.0, -4250200000.0
 NY_39_34258, 24622400000.0, 34017500000.0, -9395100000.0
 NY_39_36951, 33985400000.0, 34239600000.0, -254200000.0
 NY_39_36952, 30069100000.0, 39053600000.0, -8984500000.0
 NY_39_36953, 38973700000.0, 37992200000.0, 981500000.0
 NY_39_36954, 39089600000.0, 50548400000.0, -11458800000.0
 NY_39_36955, 36217200000.0, 46196400000.0, -9979200000.0
 NY_39_36956, 32275300000.0, 33928400000.0, -1653100000.0
 NY_39_36957, 3328000000.0, 3956010000.0, -628010000.0
 NY_39_36958, 31618500000.0, 38469500000.0, -6851000000.0
 NY_39_37652, 10534500000.0, 14105000000.0, -3570500000.0
 NY_39_37653, 15202100000.0, 18199300000.0, -2997200000.0
 NY_39_40415, 6244750000.0, 6985250000.0, -740500000.0
 NY_39_41551, 16982300000.0, 24936100000.0, -7953800000.0
 NY_39_41552, 30802100000.0, 29520700000.0, 1281400000.0
 NY_39_41553, 23506300000.0, 23324000000.0, 182300000.0
 NY_39_41554, 36298400000.0, 32206700000.0, 4091700000.0
 NY_39_41555, 30424400000.0, 36557500000.0, -6133100000.0
 NY_39_41556, 31857800000.0, 35142200000.0, -3284400000.0
 NY_39_41557, 19550600000.0, 17937300000.0, 1613300000.0
 NY_39_44356, 37670600000.0, 43415000000.0, -5744400000.0
 NY_39_44357, 17119600000.0, 23126300000.0, -6006700000.0
 NY_39_44358, 41444800000.0, 44454900000.0, -3010100000.0
 NY_39_46451, 16902100000.0, 18109000000.0, -1206900000.0
 NY_39_46452, 33403800000.0, 41655400000.0, -8251600000.0
 NY_39_46453, 31042400000.0, 37513800000.0, -6471400000.0
 NY_40_04251, 16218400000.0, 19688400000.0, -3470000000.0
 NY_40_04252, 23148100000.0, 25072400000.0, -1924300000.0
 NY_40_12251, 15625500000.0, 17065400000.0, -1439900000.0
 NY_40_12252, 7661730000.0, 9046500000.0, -1384770000.0
 NY_40_28451, 31069400000.0, 30007600000.0, 1061800000.0
 NY_40_28452, 7617530000.0, 7975440000.0, -357910000.0
 NY_40_28453, 23012700000.0, 20499400000.0, 2513300000.0
 NY_40_29395, 4095290000.0, 4848050000.0, -752760000.0
 NY_40_31075, 4444060000.0, 4866220000.0, -422160000.0
 NY_40_31076, 4802950000.0, 4878710000.0, -75760000.0
 NY_40_31954, 29632500000.0, 32214000000.0, -2581500000.0
 NY_40_32151, 24851300000.0, 23751800000.0, 1099500000.0
 NY_40_32152, 22993000000.0, 27010900000.0, -4017900000.0
 NY_40_32251, 24295100000.0, 19060300000.0, 5234800000.0
 NY_40_32252, 40458500000.0, 36436300000.0, 4022200000.0
 NY_40_42451, 14253800000.0, 14673600000.0, -419800000.0
 NY_41_24951, 21088900000.0, 22830300000.0, -1741400000.0
 NY_41_38551, 17957300000.0, 19156400000.0, -1199100000.0
 NY_41_38552, 15929800000.0, 19133500000.0, -3203700000.0
 NY_41_41851, 12615400000.0, 13302900000.0, -687500000.0
 NY_41_41852, 28725000000.0, 29153500000.0, -428500000.0
 NY_41_41853, 25100800000.0, 25477500000.0, -376700000.0
 NY_41_42951, 27666900000.0, 29188900000.0, -1522000000.0
